1997-04-03,55,259,118,22,248
1997-04-04,65,324,92,21,116
1997-04-05,49,214,116,18,361
1997-04-06,32,199,115,19,415
1997-04-07,50,111,118,16,282
1997-04-08,46,164,109,13,160
1997-04-09,60,185,92,14,144
1997-04-10,43,254,91,23,408
1997-04-11,84,116,100,12,210
1997-04-12,76,207,102,12,376
1997-04-13,61,184,96,26,112
1997-04-14,74,220,112,19,279
1997-04-15,64,177,117,15,325
1997-04-16,64,308,103,26,262
1997-04-17,86,200,103,23,353
1997-04-18,88,149,112,21,432
1997-04-19,55,283,96,28,309
1997-04-20,46,289,98,23,190
1997-04-21,79,189,105,14,268
1997-04-22,43,65,115,13,397
1997-04-23,81,262,110,11,239
1997-04-24,31,127,106,27,415
1997-04-25,32,278,104,25,359
1997-04-26,55,131,107,22,356
1997-04-27,72,205,97,16,209
1997-04-28,38,249,97,15,103
1997-04-29,55,122,106,10,160
1997-04-30,56,172,99,13,217
1997-05-01,77,137,111,12,292
1997-05-02,55,269,114,21,303
1997-05-03,90,241,94,18,356
1997-05-04,54,233,104,17,248
1997-05-05,39,275,113,11,265
1997-05-06,47,273,109,13,265
1997-05-07,42,254,118,21,226
1997-05-08,37,229,97,20,278
1997-05-09,51,79,98,18,260
1997-05-10,83,249,92,30,419
1997-05-11,54,196,108,20,179
1997-05-12,79,60,91,27,352
1997-05-13,82,120,94,16,394
1997-05-14,69,277,95,11,426
1997-05-15,57,327,112,18,101
1997-05-16,80,60,110,25,204
1997-05-17,41,145,115,20,171
1997-05-18,43,133,106,12,160
1997-05-19,85,257,98,19,344
1997-05-20,68,307,94,23,225
1997-05-21,39,229,102,25,184
1997-05-22,78,183,100,22,378
1997-05-23,44,195,100,20,418
1997-05-24,57,116,91,30,117
1997-05-25,64,217,92,16,103
1997-05-26,36,295,113,21,101
1997-05-27,57,219,98,24,211
1997-05-28,66,321,115,16,368
1997-05-29,49,90,118,23,176
1997-05-30,80,231,99,23,207
1997-05-31,87,127,111,30,180
1997-06-01,65,202,94,26,393
1997-06-02,67,80,90,21,270
1997-06-03,38,292,101,15,356
1997-06-04,64,178,96,12,421
1997-06-05,80,249,90,25,92
1997-06-06,89,125,117,23,214
1997-06-07,42,112,113,19,170
1997-06-08,85,328,106,19,183
1997-06-09,74,323,111,13,392
1997-06-10,47,249,109,13,286
1997-06-11,60,125,106,28,287
1997-06-12,32,185,98,16,340
1997-06-13,63,210,102,13,168
1997-06-14,79,176,93,21,241
1997-06-15,73,84,115,13,99
1997-06-16,42,322,118,18,348
1997-06-17,74,275,95,11,352
1997-06-18,45,249,91,30,420
1997-06-19,51,204,108,28,389
1997-06-20,34,310,116,19,293
1997-06-21,61,297,117,27,324
1997-06-22,71,77,93,19,285
1997-06-23,76,301,93,26,402
1997-06-24,89,329,104,26,213
1997-06-25,32,97,93,18,262
1997-06-26,67,306,94,11,394
1997-06-27,68,187,114,15,248
1997-06-28,40,144,99,19,212
1997-06-29,78,194,106,19,316
1997-06-30,73,67,106,28,311
1997-07-01,82,296,111,21,205
1997-07-02,33,297,116,26,399
1997-07-03,81,307,107,28,424
1997-07-04,37,73,118,29,126
1997-07-05,80,152,112,17,222
1997-07-06,87,87,101,10,422
1997-07-07,36,191,115,20,410
1997-07-08,55,223,93,25,344
1997-07-09,69,107,105,23,120
1997-07-10,48,189,116,27,153
1997-07-11,33,123,103,16,147
1997-07-12,50,205,101,12,238
1997-07-13,73,109,110,12,211
1997-07-14,58,324,98,12,239
1997-07-15,68,86,107,21,377
1997-07-16,47,318,98,26,319
1997-07-17,35,275,117,15,113
1997-07-18,57,296,108,28,139
1997-07-19,67,291,94,30,154
1997-07-20,83,258,106,16,255
1997-07-21,47,79,117,15,188
1997-07-22,65,245,95,20,281
1997-07-23,56,328,92,19,361
1997-07-24,38,233,102,12,243
1997-07-25,78,169,105,29,133
1997-07-26,43,189,115,20,160
1997-07-27,78,212,103,14,420
1997-07-28,77,240,113,28,193
1997-07-29,45,117,113,17,255
1997-07-30,63,293,99,15,125
1997-07-31,59,121,115,25,97
1997-08-01,46,290,97,15,285
1997-08-02,44,99,100,12,91
1997-08-03,63,70,113,27,109
1997-08-04,52,175,106,24,257
1997-08-05,55,212,109,24,138
1997-08-06,89,240,112,23,146
1997-08-07,88,211,94,19,188
1997-08-08,30,234,117,12,372
1997-08-09,59,171,107,18,167
1997-08-10,57,72,108,16,388
1997-08-11,85,296,102,28,304
1997-08-12,67,142,101,17,223
1997-08-13,72,271,95,26,183
1997-08-14,68,275,98,13,320
1997-08-15,66,140,107,24,362
1997-08-16,86,226,92,30,218
1997-08-17,88,220,90,20,100
1997-08-18,77,231,120,19,104
1997-08-19,69,273,107,29,234
1997-08-20,34,93,110,16,253
1997-08-21,64,320,114,24,407
1997-08-22,80,289,92,11,205
1997-08-23,83,277,116,29,226
1997-08-24,45,142,103,24,219
1997-08-25,84,164,117,21,354
1997-08-26,51,288,118,13,160
1997-08-27,75,198,92,15,439
1997-08-28,83,259,102,21,428
1997-08-29,68,201,104,11,290
1997-08-30,50,123,104,21,99
1997-08-31,84,301,103,18,207
1997-09-01,88,297,103,26,326
1997-09-02,62,269,103,12,121
1997-09-03,61,178,109,29,350
1997-09-04,72,225,103,23,431
1997-09-05,59,166,118,29,331
1997-09-06,79,263,106,17,202
1997-09-07,46,173,118,20,363
1997-09-08,50,328,106,21,293
1997-09-09,59,148,94,23,315
1997-09-10,72,80,101,29,315
1997-09-11,61,153,104,25,185
1997-09-12,51,113,110,25,358
1997-09-13,32,100,107,15,438
1997-09-14,51,106,117,23,370
1997-09-15,38,193,102,28,397
1997-09-16,67,169,110,21,372
1997-09-17,39,288,97,29,185
1997-09-18,89,192,96,24,269
1997-09-19,87,280,96,20,309
1997-09-20,71,311,108,10,187
1997-09-21,65,266,98,15,290
1997-09-22,37,308,106,15,106
1997-09-23,59,277,113,26,296
1997-09-24,50,122,109,28,401
1997-09-25,84,312,107,20,402
1997-09-26,55,163,115,20,148
1997-09-27,85,119,96,25,261
1997-09-28,32,75,114,11,424
1997-09-29,41,292,98,30,180
1997-09-30,75,138,108,27,237
1997-10-01,88,138,97,30,169
1997-10-02,57,210,112,18,92
1997-10-03,43,233,98,22,194
1997-10-04,39,303,101,12,282
1997-10-05,81,279,102,28,365
1997-10-06,56,218,95,15,100
1997-10-07,36,171,95,21,263
1997-10-08,59,264,114,13,150
1997-10-09,52,139,96,21,173
1997-10-10,32,169,117,11,339
1997-10-11,45,233,114,19,239
1997-10-12,51,67,98,28,288
1997-10-13,61,320,114,17,196
1997-10-14,71,262,111,17,383
1997-10-15,38,302,105,18,128
1997-10-16,82,66,101,16,253
1997-10-17,67,89,108,13,280
1997-10-18,67,162,101,17,311
1997-10-19,51,71,116,15,95
1997-10-20,62,90,92,13,232
1997-10-21,59,203,118,20,192
1997-10-22,63,171,98,21,292
1997-10-23,61,215,94,26,259
1997-10-24,87,322,92,18,408
1997-10-25,81,184,116,17,217
1997-10-26,42,118,120,27,294
1997-10-27,66,101,119,21,393
1997-10-28,30,195,104,23,212
1997-10-29,49,170,96,16,414
1997-10-30,41,75,113,11,397
1997-10-31,90,279,97,24,229
1997-11-01,48,221,120,21,394
1997-11-02,44,245,110,29,141
1997-11-03,68,199,100,12,199
1997-11-04,32,215,107,26,300
1997-11-05,34,286,111,16,91
1997-11-06,33,193,97,22,408
1997-11-07,68,184,110,12,432
1997-11-08,33,164,96,24,440
1997-11-09,42,114,98,23,148
1997-11-10,90,151,99,29,244
1997-11-11,84,171,113,21,135
1997-11-12,70,149,105,21,121
1997-11-13,33,83,113,27,133
1997-11-14,79,206,114,16,312
1997-11-15,41,145,104,21,270
1997-11-16,41,103,116,18,356
1997-11-17,73,194,110,28,408
1997-11-18,75,182,101,20,362
1997-11-19,60,64,120,18,130
1997-11-20,65,316,109,27,404
1997-11-21,72,170,111,23,260
1997-11-22,75,225,110,28,304
1997-11-23,61,135,107,30,129
1997-11-24,37,227,102,22,215
1997-11-25,63,177,116,17,277
1997-11-26,52,264,115,17,400
1997-11-27,79,268,92,19,350
1997-11-28,54,238,106,24,245
1997-11-29,32,173,117,24,239
1997-11-30,50,115,106,10,136
1997-12-01,52,127,115,10,189
1997-12-02,88,88,112,29,366
1997-12-03,83,273,116,16,212
1997-12-04,76,179,119,30,391
1997-12-05,65,101,106,24,93
1997-12-06,44,110,119,13,337
1997-12-07,31,196,107,22,98
1997-12-08,33,109,93,28,223
1997-12-09,88,298,106,28,236
1997-12-10,81,271,105,10,178
1997-12-11,66,306,110,20,144
1997-12-12,46,174,117,14,116
1997-12-13,56,148,112,12,254
1997-12-14,86,254,92,24,333
1997-12-15,63,88,101,22,122
1997-12-16,78,84,106,15,240
1997-12-17,48,228,105,21,354
1997-12-18,60,237,105,13,275
1997-12-19,68,103,107,27,329
1997-12-20,72,92,91,19,417
1997-12-21,34,242,114,22,364
1997-12-22,83,80,119,20,95
1997-12-23,63,134,108,17,218
1997-12-24,68,201,96,26,382
1997-12-25,50,265,91,28,331
1997-12-26,88,101,95,17,405
1997-12-27,45,302,97,23,437
1997-12-28,43,107,94,30,374
1997-12-29,34,148,94,21,298
1997-12-30,87,110,94,22,162
1997-12-31,49,297,112,10,314
1998-01-01,61,216,108,11,373
1998-01-02,55,136,99,18,374
1998-01-03,48,87,119,27,400
1998-01-04,62,85,111,23,101
1998-01-05,52,253,92,28,349
1998-01-06,85,84,111,13,416
1998-01-07,52,153,119,25,352
1998-01-08,44,112,115,20,327
1998-01-09,60,232,91,26,137
1998-01-10,70,208,115,14,252
1998-01-11,76,106,105,19,191
1998-01-12,58,304,117,20,439
1998-01-13,45,324,115,12,332
1998-01-14,79,177,120,20,240
1998-01-15,56,295,115,24,391
1998-01-16,69,285,96,12,151
1998-01-17,45,305,105,27,204
1998-01-18,86,75,94,17,363
1998-01-19,44,66,106,14,214
1998-01-20,49,264,95,22,165
1998-01-21,61,192,113,21,273
1998-01-22,59,171,106,29,437
1998-01-23,59,104,97,27,265
1998-01-24,59,125,107,11,134
1998-01-25,79,201,96,13,336
1998-01-26,77,275,93,19,257
1998-01-27,62,265,103,25,102
1998-01-28,44,287,100,29,324
1998-01-29,62,85,97,17,414
1998-01-30,35,239,110,22,376
1998-01-31,64,129,104,15,167
1998-02-01,78,107,104,25,196
1998-02-02,50,107,113,18,216
1998-02-03,70,64,111,19,387
1998-02-04,35,192,116,16,313
1998-02-05,36,67,113,29,236
1998-02-06,38,184,106,18,429
1998-02-07,74,305,106,26,376
1998-02-08,59,159,115,28,349
1998-02-09,56,302,104,11,359
1998-02-10,77,194,101,23,172
1998-02-11,78,153,97,21,342
1998-02-12,88,61,97,20,223
1998-02-13,54,217,112,15,262
1998-02-14,75,324,103,13,109
1998-02-15,50,209,115,24,387
1998-02-16,54,75,98,25,239
1998-02-17,68,75,111,25,295
1998-02-18,37,245,106,27,340
1998-02-19,83,223,105,24,215
1998-02-20,54,306,114,18,307
1998-02-21,52,125,120,12,104
1998-02-22,69,80,111,14,215
1998-02-23,83,149,105,21,213
1998-02-24,47,320,90,19,99
1998-02-25,79,170,114,27,152
1998-02-26,51,99,108,26,271
1998-02-27,63,280,109,26,286
1998-02-28,35,267,98,12,361
1998-03-01,73,188,106,25,369
1998-03-02,80,164,109,24,132
1998-03-03,41,83,105,14,182
1998-03-04,56,138,102,18,208
1998-03-05,53,310,115,19,433
1998-03-06,57,84,117,29,361
1998-03-07,33,94,105,29,234
1998-03-08,35,327,118,15,161
1998-03-09,74,76,108,14,151
1998-03-10,72,158,101,20,211
1998-03-11,82,97,110,18,201
1998-03-12,43,174,101,23,332
1998-03-13,30,297,103,30,212
1998-03-14,33,155,113,13,282
1998-03-15,67,260,120,23,252
1998-03-16,36,234,95,27,292
1998-03-17,69,125,111,17,266
1998-03-18,57,106,101,23,350
1998-03-19,83,286,106,23,120
1998-03-20,82,170,110,12,228
1998-03-21,68,322,113,25,385
1998-03-22,59,307,119,26,166
1998-03-23,65,84,95,13,196
1998-03-24,43,155,109,23,265
1998-03-25,58,80,92,28,175
1998-03-26,89,66,109,12,432
1998-03-27,41,115,107,15,227
1998-03-28,60,117,109,25,275
1998-03-29,68,234,94,26,225
1998-03-30,56,298,113,14,249
1998-03-31,40,263,109,19,361
1998-04-01,77,300,101,24,225
1998-04-02,61,288,113,27,172
1998-04-03,76,139,94,11,309
1998-04-04,35,291,102,28,421
1998-04-05,37,298,98,21,351
1998-04-06,43,78,102,19,409
1998-04-07,55,295,91,26,354
1998-04-08,60,311,99,23,195
1998-04-09,66,146,113,14,406
1998-04-10,75,203,114,30,175
1998-04-11,71,327,92,24,201
1998-04-12,56,198,99,26,201
1998-04-13,39,94,96,17,426
1998-04-14,58,187,105,16,247
1998-04-15,76,83,91,18,336
1998-04-16,47,180,104,13,126
1998-04-17,84,233,105,15,251
1998-04-18,47,265,95,23,222
1998-04-19,38,208,107,11,439
1998-04-20,82,281,104,29,306
1998-04-21,72,297,99,11,121
1998-04-22,64,281,119,13,382
1998-04-23,77,202,117,11,249
1998-04-24,35,220,118,20,175
1998-04-25,67,144,114,13,271
1998-04-26,79,265,100,11,156
1998-04-27,81,312,111,26,197
1998-04-28,52,152,109,15,260
1998-04-29,71,297,97,15,160
1998-04-30,79,66,117,13,250
1998-05-01,54,97,109,27,137
1998-05-02,51,143,106,10,362
1998-05-03,31,97,114,13,361
1998-05-04,77,106,104,25,260
1998-05-05,86,196,105,12,254
1998-05-06,48,294,108,14,183
1998-05-07,55,163,106,29,359
1998-05-08,86,92,108,10,337
1998-05-09,57,274,105,23,122
1998-05-10,60,186,97,18,257
1998-05-11,71,171,107,28,243
1998-05-12,70,274,96,10,145
1998-05-13,58,121,95,30,180
1998-05-14,64,178,104,11,254
1998-05-15,50,177,101,21,401
1998-05-16,43,104,107,28,121
1998-05-17,46,174,114,16,184
1998-05-18,74,139,114,12,398
1998-05-19,50,129,97,17,149
1998-05-20,62,222,115,11,301
1998-05-21,50,88,101,18,378
1998-05-22,39,256,98,18,402
1998-05-23,35,169,108,15,299
1998-05-24,31,269,94,21,135
1998-05-25,47,266,114,29,109
1998-05-26,48,112,108,14,310
1998-05-27,36,210,107,24,232
1998-05-28,78,227,107,28,262
1998-05-29,56,299,103,18,284
1998-05-30,73,245,99,17,93
1998-05-31,85,242,107,11,347
1998-06-01,61,202,106,25,277
1998-06-02,34,177,90,20,243
1998-06-03,64,190,96,26,221
1998-06-04,34,323,93,30,136
1998-06-05,88,184,104,21,434
1998-06-06,44,205,99,16,165
1998-06-07,87,211,117,10,262
1998-06-08,50,243,111,29,414
1998-06-09,56,244,117,14,188
1998-06-10,62,157,119,21,197
1998-06-11,30,285,105,16,334
1998-06-12,60,299,115,15,206
1998-06-13,60,234,92,19,318
1998-06-14,44,312,114,19,92
1998-06-15,56,261,92,15,432
1998-06-16,44,263,117,14,315
1998-06-17,58,306,97,19,271
1998-06-18,71,273,106,29,161
1998-06-19,83,165,116,14,373
1998-06-20,74,126,93,12,326
1998-06-21,53,66,97,14,333
1998-06-22,37,270,90,28,206
1998-06-23,60,67,111,12,241
1998-06-24,38,159,110,30,246
1998-06-25,68,73,94,25,274
1998-06-26,79,149,106,29,404
1998-06-27,58,304,105,18,439
1998-06-28,73,258,98,14,149
1998-06-29,90,285,90,20,164
1998-06-30,58,263,92,27,227
1998-07-01,65,114,112,26,358
1998-07-02,46,274,110,25,375
1998-07-03,66,323,114,16,123
1998-07-04,42,287,102,11,291
1998-07-05,77,152,113,20,124
1998-07-06,88,252,102,25,383
1998-07-07,37,151,99,24,307
1998-07-08,40,151,118,16,415
1998-07-09,66,93,117,11,266
1998-07-10,50,140,105,18,170
1998-07-11,73,110,93,22,100
1998-07-12,79,79,93,15,272
1998-07-13,58,267,100,15,235
1998-07-14,36,265,109,25,320
1998-07-15,52,326,114,27,262
1998-07-16,40,295,106,28,324
1998-07-17,59,243,106,11,322
1998-07-18,72,143,114,29,213
1998-07-19,60,250,100,28,339
1998-07-20,40,154,119,26,281
1998-07-21,32,198,104,12,402
1998-07-22,48,300,98,17,194
1998-07-23,61,209,113,25,217
1998-07-24,38,256,100,15,211
1998-07-25,37,121,99,18,163
1998-07-26,79,125,97,29,270
1998-07-27,66,141,117,27,398
1998-07-28,72,270,97,22,309
1998-07-29,83,302,115,28,264
1998-07-30,55,254,118,26,240
1998-07-31,45,260,115,22,210
1998-08-01,90,256,116,30,215
1998-08-02,42,187,114,18,322
1998-08-03,56,305,95,15,386
1998-08-04,65,120,94,22,108
1998-08-05,54,253,116,21,232
1998-08-06,64,69,99,10,100
1998-08-07,62,104,118,11,299
1998-08-08,47,104,110,16,275
1998-08-09,67,95,117,21,230
1998-08-10,61,302,101,25,354
1998-08-11,82,241,100,28,344
1998-08-12,35,306,92,22,185
1998-08-13,39,179,98,13,295
1998-08-14,45,191,92,23,404
1998-08-15,45,170,111,25,432
1998-08-16,44,253,111,11,290
1998-08-17,31,293,110,22,310
1998-08-18,90,95,107,16,175
1998-08-19,49,270,101,27,247
1998-08-20,35,161,91,21,133
1998-08-21,43,157,106,19,218
1998-08-22,63,263,112,25,286
1998-08-23,84,132,107,21,257
1998-08-24,53,251,111,19,410
1998-08-25,88,270,115,22,175
1998-08-26,58,307,106,23,171
1998-08-27,33,213,105,14,169
1998-08-28,54,126,114,20,143
1998-08-29,34,99,117,17,231
1998-08-30,83,316,102,23,308
1998-08-31,68,114,99,21,438
1998-09-01,41,154,106,27,270
1998-09-02,67,91,96,15,270
1998-09-03,79,213,107,20,304
1998-09-04,80,174,101,14,421
1998-09-05,71,225,99,16,140
1998-09-06,33,224,95,14,439
1998-09-07,49,79,118,23,394
1998-09-08,83,211,117,30,382
1998-09-09,54,159,98,26,124
1998-09-10,75,202,109,11,307
1998-09-11,37,75,90,20,272
1998-09-12,42,256,115,15,201
1998-09-13,60,123,114,23,417
1998-09-14,90,126,104,27,255
1998-09-15,46,263,105,15,312
1998-09-16,70,274,98,17,287
1998-09-17,34,304,91,26,178
1998-09-18,79,120,107,27,388
1998-09-19,80,95,96,29,397
1998-09-20,35,104,108,13,195
1998-09-21,44,245,91,11,327
1998-09-22,56,257,96,15,419
1998-09-23,76,172,113,18,219
1998-09-24,89,272,113,28,367
1998-09-25,65,326,109,14,405
1998-09-26,72,105,111,14,111
1998-09-27,50,85,92,23,232
1998-09-28,37,88,105,19,429
1998-09-29,83,205,92,15,340
1998-09-30,42,285,117,22,407
1998-10-01,37,100,110,13,182
1998-10-02,30,201,117,15,339
1998-10-03,82,100,105,15,428
1998-10-04,79,169,98,19,217
1998-10-05,38,105,115,26,341
1998-10-06,72,317,93,17,158
1998-10-07,41,234,92,19,281
1998-10-08,68,194,97,12,247
1998-10-09,80,284,90,20,186
1998-10-10,84,243,101,27,214
1998-10-11,40,74,115,20,183
1998-10-12,44,301,92,23,266
1998-10-13,69,209,103,21,220
1998-10-14,49,242,115,20,369
1998-10-15,45,94,98,12,261
1998-10-16,58,75,108,12,401
1998-10-17,73,122,108,23,429
1998-10-18,56,306,109,15,387
1998-10-19,31,116,101,27,422
1998-10-20,83,173,96,11,237
1998-10-21,56,219,90,12,427
1998-10-22,36,303,117,22,112
1998-10-23,37,230,94,13,95
1998-10-24,51,292,106,21,162
1998-10-25,41,102,111,21,427
1998-10-26,80,320,100,21,171
1998-10-27,60,77,95,19,97
1998-10-28,70,203,101,10,382
1998-10-29,40,248,105,24,316
1998-10-30,52,139,112,14,360
1998-10-31,63,307,111,24,412
1998-11-01,54,265,114,13,299
1998-11-02,85,296,119,20,416
1998-11-03,57,270,108,23,277
1998-11-04,74,92,93,24,353
1998-11-05,63,203,109,27,90
1998-11-06,84,307,94,29,329
1998-11-07,65,88,102,20,129
1998-11-08,89,316,108,28,350
1998-11-09,46,117,117,24,426
1998-11-10,37,154,118,16,237
1998-11-11,40,135,109,29,165
1998-11-12,51,289,98,21,102
1998-11-13,71,312,114,17,393
1998-11-14,40,131,102,29,407
1998-11-15,50,85,108,28,147
1998-11-16,84,311,94,26,131
1998-11-17,73,325,118,27,150
1998-11-18,50,73,97,19,430
1998-11-19,72,205,100,11,140
1998-11-20,35,201,95,14,432
1998-11-21,35,327,96,22,196
1998-11-22,34,138,113,17,153
1998-11-23,78,125,94,24,373
1998-11-24,52,329,114,13,440
1998-11-25,67,249,92,29,248
1998-11-26,79,164,113,13,182
1998-11-27,39,182,96,11,341
1998-11-28,38,138,111,26,187
1998-11-29,69,92,98,29,164
1998-11-30,70,172,93,24,171
1998-12-01,90,306,112,28,172
1998-12-02,90,211,102,12,408
1998-12-03,80,260,106,28,166
1998-12-04,42,323,92,17,194
1998-12-05,63,98,97,22,392
1998-12-06,78,73,115,14,166
1998-12-07,44,174,106,19,280
1998-12-08,79,68,115,21,260
1998-12-09,34,176,112,14,230
1998-12-10,60,179,106,17,320
1998-12-11,60,102,110,29,141
1998-12-12,57,146,110,29,383
1998-12-13,36,255,107,30,402
1998-12-14,45,330,97,16,182
1998-12-15,47,215,106,28,313
1998-12-16,71,180,97,14,347
1998-12-17,84,116,92,11,146
1998-12-18,50,150,101,22,151
1998-12-19,61,248,118,14,230
1998-12-20,67,234,102,14,299
1998-12-21,62,102,104,25,293
1998-12-22,83,302,108,26,315
1998-12-23,51,254,116,25,237
1998-12-24,54,90,92,21,364
1998-12-25,38,294,113,18,396
1998-12-26,56,117,99,11,248
1998-12-27,55,83,110,11,181
1998-12-28,88,305,114,15,413
1998-12-29,68,144,119,19,398
1998-12-30,48,167,108,24,227
1998-12-31,33,140,110,27,190
1999-01-01,63,257,117,26,234
1999-01-02,49,69,100,20,334
1999-01-03,79,260,90,28,322
1999-01-04,80,92,113,26,280
1999-01-05,47,124,115,18,422
1999-01-06,87,189,108,28,131
1999-01-07,32,72,114,22,340
1999-01-08,75,283,111,20,360
1999-01-09,71,109,106,18,193
1999-01-10,71,253,94,19,418
1999-01-11,73,277,112,14,93
1999-01-12,50,126,93,17,301
1999-01-13,66,163,91,11,258
1999-01-14,46,305,106,15,323
1999-01-15,60,255,118,27,330
1999-01-16,81,72,104,24,213
1999-01-17,73,166,104,18,336
1999-01-18,32,190,110,27,120
1999-01-19,49,235,119,18,389
1999-01-20,38,247,94,15,370
1999-01-21,63,288,109,16,113
1999-01-22,41,115,99,20,207
1999-01-23,73,246,109,12,292
1999-01-24,55,75,112,25,404
1999-01-25,43,205,102,25,139
1999-01-26,48,271,101,28,258
1999-01-27,53,161,115,21,144
1999-01-28,38,144,106,10,334
1999-01-29,33,281,116,26,99
1999-01-30,36,209,96,11,111
1999-01-31,86,190,110,28,240
1999-02-01,65,132,90,14,334
1999-02-02,74,123,91,27,179
1999-02-03,33,114,114,28,329
1999-02-04,63,247,117,15,202
1999-02-05,52,239,105,27,226
1999-02-06,42,90,97,26,227
1999-02-07,49,102,106,29,297
1999-02-08,38,147,101,19,286
1999-02-09,86,143,105,19,109
1999-02-10,74,223,112,12,312
1999-02-11,42,182,95,28,94
1999-02-12,60,100,95,13,425
1999-02-13,62,89,90,24,344
1999-02-14,56,230,116,13,107
1999-02-15,90,168,99,17,183
1999-02-16,31,277,94,21,155
1999-02-17,85,130,101,27,389
1999-02-18,81,161,90,19,225
1999-02-19,37,166,96,12,386
1999-02-20,88,143,102,14,135
1999-02-21,54,277,104,27,212
1999-02-22,52,113,103,14,264
1999-02-23,57,201,120,20,117
1999-02-24,82,328,97,20,209
1999-02-25,80,269,91,19,310
1999-02-26,54,164,106,29,281
1999-02-27,57,169,99,29,301
1999-02-28,81,222,92,27,124
1999-03-01,47,317,95,29,356
1999-03-02,80,238,97,22,104
1999-03-03,70,302,95,26,299
1999-03-04,74,123,110,21,345
1999-03-05,89,70,99,23,437
1999-03-06,63,104,102,19,358
1999-03-07,34,292,102,14,283
1999-03-08,87,258,116,20,347
1999-03-09,73,252,119,21,395
1999-03-10,41,233,110,13,206
1999-03-11,47,105,105,11,268
1999-03-12,54,129,94,18,180
1999-03-13,37,217,92,28,265
1999-03-14,52,180,114,23,375
1999-03-15,88,218,100,22,374
1999-03-16,47,322,117,18,424
1999-03-17,36,205,101,20,365
1999-03-18,72,166,111,17,291
1999-03-19,49,286,100,17,360
1999-03-20,44,180,100,14,210
1999-03-21,44,166,101,24,190
1999-03-22,78,277,96,24,372
1999-03-23,41,202,118,19,176
1999-03-24,80,228,114,19,416
1999-03-25,34,317,110,19,325
1999-03-26,72,209,101,28,370
1999-03-27,53,81,111,14,328
1999-03-28,41,136,97,11,177
1999-03-29,44,303,110,25,106
1999-03-30,47,276,118,29,173
1999-03-31,82,320,116,11,119
1999-04-01,43,212,117,28,434
1999-04-02,67,315,110,12,110
1999-04-03,78,275,108,23,94
1999-04-04,45,282,110,29,212
1999-04-05,32,165,98,26,105
1999-04-06,41,243,113,14,165
1999-04-07,52,120,103,14,174
1999-04-08,42,72,98,23,246
1999-04-09,64,239,93,24,189
1999-04-10,60,204,109,24,407
1999-04-11,52,247,101,21,149
1999-04-12,78,182,98,20,223
1999-04-13,83,237,96,18,425
1999-04-14,36,67,117,27,220
1999-04-15,88,167,120,23,296
1999-04-16,74,203,109,13,148
1999-04-17,78,153,106,29,395
1999-04-18,39,113,91,30,169
1999-04-19,33,126,104,17,173
1999-04-20,89,223,98,20,354
1999-04-21,70,157,102,14,155
1999-04-22,56,268,107,14,194
1999-04-23,66,242,100,26,240
1999-04-24,54,292,90,12,285
1999-04-25,86,270,113,26,299
1999-04-26,53,109,93,21,146
1999-04-27,86,304,93,23,373
1999-04-28,44,311,118,28,152
1999-04-29,82,149,113,25,253
1999-04-30,77,298,101,26,147
1999-05-01,35,191,106,24,341
1999-05-02,43,88,97,15,435
1999-05-03,37,153,99,26,422
1999-05-04,65,306,97,18,360
1999-05-05,81,81,103,21,98
1999-05-06,48,285,94,22,246
1999-05-07,86,189,94,27,423
1999-05-08,61,272,117,19,352
1999-05-09,57,223,96,10,392
1999-05-10,54,148,101,17,250
1999-05-11,59,161,108,17,413
1999-05-12,81,329,111,12,427
1999-05-13,78,169,96,29,360
1999-05-14,70,192,111,23,288
1999-05-15,87,139,104,18,154
1999-05-16,39,197,107,20,354
1999-05-17,31,209,119,17,118
1999-05-18,62,165,102,11,277
1999-05-19,43,158,115,17,222
1999-05-20,83,210,92,22,178
1999-05-21,52,134,107,21,245
1999-05-22,83,251,110,11,324
1999-05-23,65,95,97,10,176
1999-05-24,89,317,103,13,279
1999-05-25,89,120,101,23,222
1999-05-26,85,151,97,29,195
1999-05-27,40,89,99,30,280
1999-05-28,32,302,111,12,218
1999-05-29,79,183,112,11,328
1999-05-30,63,179,91,20,431
1999-05-31,61,159,112,23,216
1999-06-01,33,329,93,28,389
1999-06-02,72,113,115,13,184
1999-06-03,43,270,94,29,168
1999-06-04,37,187,112,22,299
1999-06-05,86,258,94,18,382
1999-06-06,44,256,111,21,400
1999-06-07,79,326,91,30,207
1999-06-08,69,272,103,30,263
1999-06-09,53,120,111,29,239
1999-06-10,88,149,113,28,291
1999-06-11,43,322,111,23,112
1999-06-12,54,262,107,17,269
1999-06-13,86,177,110,27,116
1999-06-14,68,300,110,25,258
1999-06-15,51,97,93,11,135
1999-06-16,78,253,104,18,364
1999-06-17,63,166,114,26,249
1999-06-18,66,201,102,17,420
1999-06-19,86,189,103,28,176
1999-06-20,61,282,106,11,286
1999-06-21,82,88,92,11,313
1999-06-22,46,229,98,19,141
1999-06-23,70,314,93,26,269
1999-06-24,34,276,114,10,375
1999-06-25,55,83,113,27,218
1999-06-26,38,296,115,27,417
1999-06-27,76,238,115,26,202
1999-06-28,33,214,114,27,160
1999-06-29,35,168,96,18,306
1999-06-30,49,325,101,11,269
1999-07-01,73,262,93,17,195
1999-07-02,60,194,114,18,116
1999-07-03,81,70,110,12,231
1999-07-04,74,193,94,23,360
